AÑO;MES;PAIS_ORIGEN;CCAA;PROVINCIA;INIDICE_PERCEPCION_TURISTICA_GLOBAL;INDICE_SATISFACCION_PRODUCTOS_TURISTICOS;INDICE_PERCEPCION_SEGURIDAD;INDICE_PERCEPCION_CLIMATICA
2022;2;España;Castilla y León;Palencia;85.38;57.54;96.57;96.6
2022;2;España;Castilla y León;Salamanca;85.16;69.07;88.56;91.48
2022;2;España;Castilla y León;Segovia;90.86;76.28;98.06;94.23
2022;2;España;Castilla y León;Soria;87.36;78;90.35;87.43
2022;2;España;Castilla y León;Valladolid;84.34;66.31;95.76;82.86
2022;2;España;Castilla y León;Zamora;89.53;71.47;97.15;95.76
2022;2;España;Castilla y León;Ávila;90.11;77.25;95.44;93.21
2022;2;España;Cataluña;Barcelona;84.81;64.24;91.61;92.24
2022;2;España;Cataluña;Girona;80.51;70.13;74.4;88.62
2022;2;España;Cataluña;Lleida;82.32;65.52;83.11;90.94
2022;2;España;Cataluña;Tarragona;81.76;66.14;80.95;90.54
2022;2;España;Comunidad Foral de Navarra;Navarra;84.9;75.04;83.14;89.79
2022;2;España;Comunidad de Madrid;Madrid;84.55;64.94;93.28;88.32
2022;2;España;Comunitat Valenciana;Alicante/Alacant;85.15;69.64;93.49;84.83
2022;2;España;Comunitat Valenciana;Castellón/Castelló;81.43;63.94;87.47;84.01
2022;2;España;Comunitat Valenciana;Valencia/València;85.79;70.62;91.11;89.07
2022;2;España;Extremadura;Badajoz;83.46;72.37;82.42;88.1
2022;2;España;Extremadura;Cáceres;87.73;70.84;96.17;90.49
2022;2;España;Galicia;A Coruña;83.62;67.35;94.47;91.76
2022;2;España;Galicia;Lugo;88.25;69.9;95.96;93.98
2022;2;España;Galicia;Ourense;85.01;66.85;91.94;89.5
2022;2;España;Galicia;Pontevedra;84.14;63.91;92.26;89.15
2022;2;España;Illes Balears;Illes Balears;85.99;75.87;92.55;81.87
2022;2;España;La Rioja;La Rioja;83.15;72.05;88.22;80.26
2022;2;España;País Vasco;Araba/Álava;87.98;76.17;88.82;93.95
2022;2;España;País Vasco;Bizkaia;85.88;70.92;95.38;83.96
2022;2;España;País Vasco;Gipuzkoa;85.94;73.46;95.7;80.77
2022;2;España;Principado de Asturias;Asturias;86.5;69.59;96.74;86.39
2022;2;España;Región de Murcia;Murcia;85.26;68.26;89.55;91.66
2022;2;Francia;Canarias;Las Palmas;84.47;83.06;97.81;60.84
2022;2;Francia;Canarias;Santa Cruz de Tenerife;72.35;81.33;96.25;16.29
2022;2;Francia;Cataluña;Barcelona;89.33;78.94;96.93;86.26
2022;2;Francia;Illes Balears;Illes Balears;85.03;69.99;96.52;84.44
2022;2;Italia;Andalucía;Cádiz;81.72;73.28;84.74;77.27
2022;2;Italia;Canarias;Las Palmas;87;81.2;97.76;73.26
2022;2;Italia;Canarias;Santa Cruz de Tenerife;92.41;86.53;92.7;94.57
2022;2;Italia;País Vasco;Gipuzkoa;69.73;81.17;86.24;18.03
2022;2;Reino Unido;Andalucía;Sevilla;87.39;73.21;95.65;93.52
2022;2;Reino Unido;Canarias;Santa Cruz de Tenerife;85.52;78.71;97.09;71.1
2022;2;Reino Unido;Cataluña;Barcelona;80.06;65.2;93.54;80.77
2022;2;Reino Unido;Comunitat Valenciana;Alicante/Alacant;89.45;76.99;94.57;91.91
2022;2;Reino Unido;Illes Balears;Illes Balears;86.94;66.59;95.92;93.92
2022;2;Reino Unido;Región de Murcia;Murcia;79.82;78.61;79.53;69.51
2022;2;Total;Andalucía;Almería;84.02;64.64;93.62;86.17
2022;2;Total;Andalucía;Cádiz;85.25;68.86;93.47;86.21
2022;2;Total;Andalucía;Córdoba;84;67.98;91.53;84.59
2022;2;Total;Andalucía;Granada;86.53;76.68;93.39;82.03
2022;2;Total;Andalucía;Huelva;85.97;72.37;94.51;83.63
2022;2;Total;Andalucía;Jaén;82.69;66.83;87.74;85.29
2022;2;Total;Andalucía;Málaga;87.45;73.33;94.64;88.23
2022;2;Total;Andalucía;Sevilla;86.86;69.13;92.35;93.65
2022;2;Total;Aragón;Huesca;85.6;64.04;96.71;89.5
2022;2;Total;Aragón;Teruel;70.24;42.12;77.6;77.29
2022;2;Total;Aragón;Zaragoza;85.02;68.73;96.37;81.96
2022;2;Total;Canarias;Las Palmas;85.06;74.16;96.5;75.45
2022;2;Total;Canarias;Santa Cruz de Tenerife;82.86;71.91;92.79;73.79
2022;2;Total;Cantabria;Cantabria;84.02;68.89;94.83;79.63
2022;2;Total;Castilla - La Mancha;Albacete;83.39;68.97;86.11;87.46
2022;2;Total;Castilla - La Mancha;Ciudad Real;86.81;74.29;89.57;90.59
2022;2;Total;Castilla - La Mancha;Cuenca;87.43;71.47;91.27;94.43
2022;2;Total;Castilla - La Mancha;Guadalajara;88.68;69.31;94.71;97.9
2022;2;Total;Castilla - La Mancha;Toledo;86.63;71.52;91.67;90.7
2022;2;Total;Castilla y León;Burgos;86.64;69.71;95.63;88.17
2022;2;Total;Castilla y León;León;88.89;71.67;94.85;95.74
2022;2;Total;Castilla y León;Palencia;85.55;64.16;93.76;92.7
2022;2;Total;Castilla y León;Salamanca;86.53;64.87;94.59;94.78
2022;2;Total;Castilla y León;Segovia;86.82;68.91;93.28;92.66
2022;2;Total;Castilla y León;Soria;86.37;74.84;88.44;89.55
2022;2;Total;Castilla y León;Valladolid;84.66;67.23;93.36;85.93
2022;2;Total;Castilla y León;Zamora;89.13;71.88;95;96.28
2022;2;Total;Castilla y León;Ávila;90.08;75.5;97.01;93.32
2022;2;Total;Cataluña;Barcelona;85.77;66.68;93.13;91.32
2022;2;Total;Cataluña;Girona;83.45;69.12;84.19;89.84
2022;2;Total;Cataluña;Lleida;84.11;66.37;87.36;91.96
2022;2;Total;Cataluña;Tarragona;83.81;68.26;87.62;88.19
2022;2;Total;Comunidad Foral de Navarra;Navarra;84.6;64.71;90.64;91.98
2022;2;Total;Comunidad de Madrid;Madrid;85.99;67.92;92.31;91.7
2022;2;Total;Comunitat Valenciana;Alicante/Alacant;85.67;69.14;93.45;87.56
2022;2;Total;Comunitat Valenciana;Castellón/Castelló;85.86;75.76;87.32;87.75
2022;2;Total;Comunitat Valenciana;Valencia/València;85.5;66.51;93.38;90.15
2022;2;Total;Extremadura;Badajoz;84.13;69.12;89.33;86.38
2022;2;Total;Extremadura;Cáceres;85.64;67.8;90.34;92.81
2022;2;Total;Galicia;A Coruña;88.26;73.53;91.72;95.89
2022;2;Total;Galicia;Lugo;86.91;66.88;94.62;93.84
2022;2;Total;Galicia;Ourense;85.96;68.12;94.19;89.05
2022;2;Total;Galicia;Pontevedra;86.07;69.05;94.36;88.19
2022;2;Total;Illes Balears;Illes Balears;87.73;74.54;94.95;87.54
2022;2;Total;La Rioja;La Rioja;86.59;72.93;93.23;86.95
2022;2;Total;País Vasco;Araba/Álava;88.02;70.23;94.47;94.42
2022;2;Total;País Vasco;Bizkaia;86.19;70.86;94.42;86.43
2022;2;Total;País Vasco;Gipuzkoa;82.56;73.95;92.87;70.07
2022;2;Total;Principado de Asturias;Asturias;86.07;68.57;95.55;87.34
2022;2;Total;Región de Murcia;Murcia;85.61;72.11;90.56;87.22
2022;3;Alemania;Andalucía;Málaga;78.24;75.09;78.75;68.35
2022;3;Alemania;Canarias;Las Palmas;85.52;79.46;96.15;71.33
2022;3;Alemania;Canarias;Santa Cruz de Tenerife;68.94;68.19;95.49;19.35
2022;3;Alemania;Comunitat Valenciana;Valencia/València;76.74;72.63;86.89;80.47
2022;3;España;Andalucía;Almería;74.74;52.7;89.18;70.69
2022;3;España;Andalucía;Cádiz;82.95;69.25;93.83;76.12
2022;3;España;Andalucía;Córdoba;85.17;75.22;93.67;78.02
2022;3;España;Andalucía;Granada;76.56;58.06;92.96;65.03
2022;3;España;Andalucía;Huelva;79.07;75.6;88.6;59.24
2022;3;España;Andalucía;Jaén;88.19;75.26;95.8;87.5
2022;3;España;Andalucía;Málaga;85.48;70.61;95.09;83.1
2022;3;España;Andalucía;Sevilla;79.14;52.61;94.16;82.6
2022;3;España;Aragón;Huesca;83.23;72.79;96.6;69.64
2022;3;España;Aragón;Teruel;77.82;64.76;67.93;92.04
2022;3;España;Aragón;Zaragoza;85.14;71.89;90.44;85.75
2022;3;España;Canarias;Las Palmas;84.81;74.71;97.07;73.09
2022;3;España;Canarias;Santa Cruz de Tenerife;78.44;67.78;92.33;61.61
2022;3;España;Cantabria;Cantabria;70.99;64.78;97.62;29.08
2022;3;España;Castilla - La Mancha;Albacete;79.39;70.33;72.28;90.83
2022;3;España;Castilla - La Mancha;Ciudad Real;80.56;58.72;85.49;89.19
2022;3;España;Castilla - La Mancha;Cuenca;84.88;65.37;94.65;87.48
2022;3;España;Castilla - La Mancha;Guadalajara;84.52;67.58;87.19;92.37
2022;3;España;Castilla - La Mancha;Toledo;82.72;70.87;83.98;85.08
2022;3;España;Castilla y León;Burgos;88.82;71.29;96.65;93.76
2022;3;España;Castilla y León;León;82.73;58.1;96.68;85.18
2022;3;España;Castilla y León;Palencia;83.73;66.08;83.16;95.82
2022;3;España;Castilla y León;Salamanca;82.18;60.63;91.06;86.68
2022;3;España;Castilla y León;Soria;87.24;72.03;92.46;91.57
2022;3;España;Castilla y León;Valladolid;76.52;63.86;88.13;71.52
2022;3;España;Castilla y León;Zamora;82.66;62.48;90.95;86.52
2022;3;España;Castilla y León;Ávila;83.26;75.54;86.01;79.17
2022;3;España;Cataluña;Barcelona;79.17;58.99;88.65;79.5
2022;3;España;Cataluña;Girona;72.52;60.96;85.34;65.83
2022;3;España;Cataluña;Lleida;79.51;65.94;82.85;81.97
2022;3;España;Cataluña;Tarragona;78.88;62.39;85.79;77.72
2022;3;España;Comunidad Foral de Navarra;Navarra;84.54;71.82;92.83;80.59
2022;3;España;Comunidad de Madrid;Madrid;83.24;67.18;86.58;88.43
2022;3;España;Comunitat Valenciana;Alicante/Alacant;74.31;68.79;87.77;49.38
2022;3;España;Comunitat Valenciana;Castellón/Castelló;71.67;60.02;84.67;65.75
2022;3;España;Comunitat Valenciana;Valencia/València;81.16;67.17;95.83;70.19
2022;3;España;Extremadura;Badajoz;84.41;71.23;91.76;82.06
2022;3;España;Extremadura;Cáceres;66.84;73.6;91.47;9.29
2022;3;España;Galicia;A Coruña;79.17;62.67;89.17;88.83
2022;3;España;Galicia;Lugo;77.98;49.39;86.51;88.84
2022;3;España;Galicia;Pontevedra;84.02;60.92;94;90.17
2022;3;España;Illes Balears;Illes Balears;82.24;70.77;93.24;72.14
2022;3;España;La Rioja;La Rioja;80.33;74.78;91.88;61.32
2022;3;España;País Vasco;Araba/Álava;86.8;71.59;94.55;87.82
2022;3;España;País Vasco;Bizkaia;83.14;69.25;92.52;78.42
2022;3;España;País Vasco;Gipuzkoa;77.44;71.45;94.11;51.1
2022;3;España;Principado de Asturias;Asturias;84.58;67.88;95.59;82.16
2022;3;España;Región de Murcia;Murcia;79.06;67.48;92.46;66.64
2022;3;Estados Unidos de América;Canarias;Las Palmas;77.63;55.29;86.68;80.16
2022;3;Francia;Cataluña;Barcelona;81.26;56.79;92.61;88.99
2022;3;Italia;Canarias;Las Palmas;79.1;84.76;90.83;52.19
2022;3;Reino Unido;Andalucía;Málaga;83.16;62.32;97.14;82.94
2022;3;Reino Unido;Andalucía;Sevilla;84.29;70.92;96.13;94.24
2022;3;Reino Unido;Canarias;Las Palmas;84.2;69.25;98.88;75.03
2022;3;Reino Unido;Canarias;Santa Cruz de Tenerife;85.23;65.68;97.73;84.82
2022;3;Reino Unido;Cataluña;Barcelona;85.41;72.99;96.95;81.82
2022;3;Reino Unido;Comunitat Valenciana;Alicante/Alacant;85.17;76.24;97.71;72.68
2022;3;Reino Unido;Illes Balears;Illes Balears;82.92;66.79;95.34;80.93
2022;3;Total;Andalucía;Almería;76.81;66;93.08;56.35
2022;3;Total;Andalucía;Cádiz;81.72;70.32;94.29;69.33
2022;3;Total;Andalucía;Córdoba;84.35;68.46;93.66;82.87
2022;3;Total;Andalucía;Granada;84.1;74.37;95.29;72.79
2022;3;Total;Andalucía;Huelva;80.83;71.63;91.81;67.21
2022;3;Total;Andalucía;Jaén;80.73;70.78;87.56;72.91
2022;3;Total;Andalucía;Málaga;83.17;71.28;95.48;72.55
2022;3;Total;Andalucía;Sevilla;83.62;68.64;93.97;79.36
2022;3;Total;Aragón;Huesca;85.11;72.45;96.59;77.58
2022;3;Total;Aragón;Teruel;69.84;65.37;52.55;77.87
2022;3;Total;Aragón;Zaragoza;82.31;68.81;93.79;74.12
2022;3;Total;Canarias;Las Palmas;84.86;74.86;96.9;73.34
2022;3;Total;Canarias;Santa Cruz de Tenerife;84.09;72.22;93.58;77.39
2022;3;Total;Cantabria;Cantabria;85.93;71.31;91.87;87.89
2022;3;Total;Castilla - La Mancha;Albacete;81.12;71.06;86.85;74.99
2022;3;Total;Castilla - La Mancha;Ciudad Real;81.89;70.95;88.87;75.78
2022;3;Total;Castilla - La Mancha;Cuenca;88.01;72.86;94.16;91.6
2022;3;Total;Castilla - La Mancha;Guadalajara;86.84;66.45;94.13;94.66
2022;3;Total;Castilla - La Mancha;Toledo;83.97;70.36;92.07;80.97
2022;3;Total;Castilla y León;Burgos;87.55;72.6;95.36;88.66
2022;3;Total;Castilla y León;León;84.76;68.9;94.96;82.39
2022;3;Total;Castilla y León;Palencia;85.7;69.2;93.28;87.82
2022;3;Total;Castilla y León;Salamanca;85.07;68.86;91.39;87.97
2022;3;Total;Castilla y León;Segovia;83.38;70.96;92.15;77.79
2022;3;Total;Castilla y León;Soria;86.37;74.79;92.46;84.79
2022;3;Total;Castilla y León;Valladolid;84.06;69.71;91.93;82.26
2022;3;Total;Castilla y León;Zamora;86.4;74.96;87.68;90.45
2022;3;Total;Castilla y León;Ávila;83.66;74.78;90.65;76.13
2022;3;Total;Cataluña;Barcelona;82.75;66.29;90.99;82.26
2022;3;Total;Cataluña;Girona;78.49;69.22;86.93;66.58
2022;3;Total;Cataluña;Lleida;81.94;68.21;83.74;85.42
2022;3;Total;Cataluña;Tarragona;80.27;65.84;86.6;78.16
2022;3;Total;Comunidad Foral de Navarra;Navarra;84.63;68.7;93.62;83.72
2022;3;Total;Comunidad de Madrid;Madrid;83.7;69.69;91.91;80.88
2022;3;Total;Comunitat Valenciana;Alicante/Alacant;76.25;70.16;94.41;47.52
2022;3;Total;Comunitat Valenciana;Castellón/Castelló;77.77;61.29;87.26;72.83
2022;3;Total;Comunitat Valenciana;Valencia/València;81.44;66.32;94.38;72.9
2022;3;Total;Extremadura;Badajoz;86.59;70.02;94.45;88.98
2022;3;Total;Extremadura;Cáceres;84.41;69.06;88.49;88.57
2022;3;Total;Galicia;A Coruña;84.72;68.77;94.68;82.74
2022;3;Total;Galicia;Lugo;86.87;70.24;94.47;89.83
2022;3;Total;Galicia;Ourense;85.32;67.6;96.6;84.23
2022;3;Total;Galicia;Pontevedra;84.84;68.55;95.42;82.58
2022;3;Total;Illes Balears;Illes Balears;84.96;74.34;96.03;75.39
2022;3;Total;La Rioja;La Rioja;84.74;70.64;93.85;81.57
2022;3;Total;País Vasco;Araba/Álava;85.7;68.09;93.63;88.73
2022;3;Total;País Vasco;Bizkaia;84.48;67.43;96.2;81.57
2022;3;Total;País Vasco;Gipuzkoa;82.71;71.08;94.27;72.43
2022;3;Total;Principado de Asturias;Asturias;84.93;70.94;96.06;79.32
2022;3;Total;Región de Murcia;Murcia;77.09;68.32;93.24;54.5
2022;4;Alemania;Illes Balears;Illes Balears;84.11;69.05;98.04;91.26
